host,src_ip,timestamp,event_count,failed_login_count,distinct_dst_ports,distinct_dst_ips,distinct_users,total_bytes_out,max_bytes_out,attack_present,hour,is_weekday
host-01,10.0.0.27,2026-06-01 03:02:00,1,0,1,1,0,11759,11759,0,3,1
host-01,10.0.0.27,2026-06-04 17:32:00,1,0,1,1,0,8049,8049,0,17,1
host-01,10.0.0.27,2026-06-04 17:59:00,1,0,1,1,0,26772,26772,0,17,1
host-01,10.0.0.28,2026-06-01 02:09:00,1,0,0,0,1,0,0,0,2,1
host-01,10.0.0.28,2026-06-05 06:13:00,1,0,0,0,1,0,0,0,6,1
host-01,10.0.0.29,2026-06-02 18:01:00,1,0,0,0,1,0,0,0,18,1
host-01,10.0.0.29,2026-06-04 13:02:00,1,0,1,1,0,44562,44562,0,13,1
host-01,10.0.0.3,2026-06-03 04:06:00,1,0,1,1,0,45404,45404,0,4,1
host-01,10.0.0.3,2026-06-04 09:59:00,1,0,1,1,0,29755,29755,0,9,1
host-01,10.0.0.3,2026-06-05 18:37:00,1,0,1,1,0,530,530,0,18,1
host-01,10.0.0.30,2026-06-01 11:41:00,1,0,1,1,0,10912,10912,0,11,1
host-01,10.0.0.30,2026-06-05 18:07:00,1,0,1,1,0,41779,41779,0,18,1
host-01,10.0.0.31,2026-06-02 10:06:00,1,0,1,1,0,47819,47819,0,10,1
host-01,10.0.0.31,2026-06-05 12:55:00,1,0,1,1,0,25708,25708,0,12,1
host-01,10.0.0.32,2026-06-01 01:57:00,1,0,0,0,1,0,0,0,1,1
host-01,10.0.0.32,2026-06-02 08:25:00,1,0,0,0,1,0,0,0,8,1
host-01,10.0.0.33,2026-06-02 19:49:00,1,0,1,1,0,12992,12992,0,19,1
host-01,10.0.0.35,2026-06-01 03:17:00,1,0,1,1,0,40261,40261,0,3,1
host-01,10.0.0.36,2026-06-04 01:21:00,1,0,1,1,0,37996,37996,0,1,1
host-01,10.0.0.36,2026-06-05 16:27:00,1,0,1,1,0,12714,12714,0,16,1
host-01,10.0.0.36,2026-06-05 19:54:00,1,0,1,1,0,17805,17805,0,19,1
host-01,10.0.0.37,2026-06-01 01:49:00,1,0,1,1,0,26428,26428,0,1,1
host-01,10.0.0.37,2026-06-02 05:45:00,1,0,1,1,0,10915,10915,0,5,1
host-01,10.0.0.4,2026-06-01 08:01:00,1,0,1,1,0,28358,28358,0,8,1
host-01,10.0.0.41,2026-06-01 00:04:00,1,0,1,1,0,23405,23405,0,0,1
host-01,10.0.0.41,2026-06-01 14:50:00,1,0,0,0,1,0,0,0,14,1
host-01,10.0.0.41,2026-06-04 14:41:00,1,0,1,1,0,39680,39680,0,14,1
host-01,10.0.0.43,2026-06-03 17:12:00,1,0,1,1,0,40634,40634,0,17,1
host-01,10.0.0.44,2026-06-01 19:02:00,1,0,1,1,0,34726,34726,0,19,1
host-01,10.0.0.45,2026-06-03 15:24:00,1,0,1,1,0,13166,13166,0,15,1
host-01,10.0.0.45,2026-06-04 08:30:00,1,0,1,1,0,38076,38076,0,8,1
host-01,10.0.0.46,2026-06-01 16:38:00,1,0,0,0,1,0,0,0,16,1
host-01,10.0.0.46,2026-06-02 21:22:00,1,1,0,0,1,0,0,0,21,1
host-01,10.0.0.48,2026-06-03 09:03:00,1,0,1,1,0,30079,30079,0,9,1
host-01,10.0.0.49,2026-06-02 05:36:00,1,0,1,1,0,5273,5273,0,5,1
host-01,10.0.0.5,2026-06-02 12:24:00,1,0,0,0,1,0,0,0,12,1
host-01,10.0.0.5,2026-06-02 13:36:00,1,0,1,1,0,45771,45771,0,13,1
host-01,10.0.0.5,2026-06-02 14:00:00,1,0,0,0,1,0,0,0,14,1
host-01,10.0.0.5,2026-06-05 12:53:00,1,0,1,1,0,30845,30845,0,12,1
host-01,10.0.0.50,2026-06-04 13:39:00,1,0,0,0,1,0,0,0,13,1
host-01,10.0.0.51,2026-06-03 12:14:00,1,0,1,1,0,40549,40549,0,12,1
host-01,10.0.0.51,2026-06-04 14:42:00,1,0,0,0,1,0,0,0,14,1
host-01,10.0.0.51,2026-06-05 13:16:00,1,0,0,0,1,0,0,0,13,1
host-01,10.0.0.52,2026-06-05 02:06:00,1,0,0,0,1,0,0,0,2,1
host-01,10.0.0.53,2026-06-04 15:36:00,1,0,1,1,0,45087,45087,0,15,1
host-01,10.0.0.53,2026-06-05 10:31:00,1,0,1,1,0,21496,21496,0,10,1
host-01,10.0.0.54,2026-06-01 16:42:00,1,0,1,1,0,35214,35214,0,16,1
host-01,10.0.0.54,2026-06-03 04:18:00,1,0,1,1,0,21563,21563,0,4,1
host-01,10.0.0.55,2026-06-01 16:07:00,1,0,1,1,0,16100,16100,0,16,1
host-01,10.0.0.55,2026-06-02 06:29:00,1,0,1,1,0,11435,11435,0,6,1
host-01,10.0.0.55,2026-06-02 07:55:00,1,0,1,1,0,49782,49782,0,7,1
host-01,10.0.0.55,2026-06-04 22:27:00,1,0,1,1,0,42544,42544,0,22,1
host-01,10.0.0.57,2026-06-04 14:23:00,1,0,1,1,0,33839,33839,0,14,1
host-01,10.0.0.57,2026-06-04 16:36:00,1,0,1,1,0,10226,10226,0,16,1
host-01,10.0.0.57,2026-06-05 01:38:00,1,0,1,1,0,21692,21692,0,1,1
host-01,10.0.0.57,2026-06-05 07:14:00,1,0,0,0,1,0,0,0,7,1
host-01,10.0.0.59,2026-06-01 18:42:00,1,0,0,0,1,0,0,0,18,1
host-01,10.0.0.59,2026-06-03 20:05:00,1,0,0,0,1,0,0,0,20,1
host-01,10.0.0.6,2026-06-01 02:13:00,1,0,1,1,0,16796,16796,0,2,1
host-01,10.0.0.6,2026-06-01 17:08:00,1,0,1,1,0,3208,3208,0,17,1
host-01,10.0.0.60,2026-06-04 13:44:00,1,0,0,0,1,0,0,0,13,1
host-01,10.0.0.60,2026-06-05 17:42:00,1,0,1,1,0,43885,43885,0,17,1
host-01,10.0.0.61,2026-06-05 03:14:00,1,0,1,1,0,20843,20843,0,3,1
host-01,10.0.0.62,2026-06-02 15:07:00,1,0,1,1,0,44249,44249,0,15,1
host-01,10.0.0.62,2026-06-04 14:40:00,1,0,1,1,0,35909,35909,0,14,1
host-01,10.0.0.63,2026-06-02 09:13:00,1,0,0,0,1,0,0,0,9,1
host-01,10.0.0.65,2026-06-03 05:07:00,1,0,1,1,0,35988,35988,0,5,1
host-01,10.0.0.65,2026-06-04 21:24:00,1,0,0,0,1,0,0,0,21,1
host-01,10.0.0.65,2026-06-05 07:19:00,1,0,0,0,1,0,0,0,7,1
host-01,10.0.0.66,2026-06-01 04:59:00,1,0,1,1,0,44190,44190,0,4,1
host-01,10.0.0.66,2026-06-01 12:12:00,1,0,1,1,0,33046,33046,0,12,1
host-01,10.0.0.66,2026-06-04 14:49:00,1,0,0,0,1,0,0,0,14,1
host-01,10.0.0.67,2026-06-02 20:26:00,1,0,1,1,0,10884,10884,0,20,1
host-01,10.0.0.68,2026-06-02 18:02:00,1,0,1,1,0,16566,16566,0,18,1
host-01,10.0.0.68,2026-06-03 15:58:00,1,0,0,0,1,0,0,0,15,1
host-01,10.0.0.68,2026-06-03 16:00:00,1,0,1,1,0,25980,25980,0,16,1
host-01,10.0.0.68,2026-06-04 13:21:00,1,0,1,1,0,1978,1978,0,13,1
host-01,10.0.0.69,2026-06-04 01:10:00,1,0,0,0,1,0,0,0,1,1
host-01,10.0.0.69,2026-06-04 10:14:00,1,0,1,1,0,31958,31958,0,10,1
host-01,10.0.0.7,2026-06-02 13:19:00,1,0,0,0,1,0,0,0,13,1
host-01,10.0.0.71,2026-06-02 22:46:00,1,0,1,1,0,14636,14636,0,22,1
host-01,10.0.0.72,2026-06-02 14:24:00,1,0,0,0,1,0,0,0,14,1
host-01,10.0.0.72,2026-06-02 16:07:00,1,0,0,0,1,0,0,0,16,1
host-01,10.0.0.72,2026-06-04 21:23:00,1,0,1,1,0,44531,44531,0,21,1
host-01,10.0.0.74,2026-06-01 11:27:00,1,0,1,1,0,40160,40160,0,11,1
host-01,10.0.0.74,2026-06-02 21:46:00,1,0,0,0,1,0,0,0,21,1
host-01,10.0.0.74,2026-06-03 22:42:00,1,0,1,1,0,3838,3838,0,22,1
host-01,10.0.0.76,2026-06-02 22:31:00,1,0,1,1,0,43133,43133,0,22,1
host-01,10.0.0.78,2026-06-01 10:57:00,1,0,0,0,1,0,0,0,10,1
host-01,10.0.0.78,2026-06-03 16:10:00,1,0,1,1,0,16990,16990,0,16,1
host-01,10.0.0.79,2026-06-01 21:57:00,1,0,1,1,0,26473,26473,0,21,1
host-01,10.0.0.8,2026-06-02 09:04:00,1,0,1,1,0,30504,30504,0,9,1
host-01,10.0.0.80,2026-06-03 04:22:00,1,0,1,1,0,21137,21137,0,4,1
host-01,10.0.0.82,2026-06-02 05:20:00,1,0,1,1,0,44941,44941,0,5,1
host-01,10.0.0.82,2026-06-05 02:42:00,1,0,1,1,0,10157,10157,0,2,1
host-01,10.0.0.83,2026-06-05 04:02:00,1,0,1,1,0,598,598,0,4,1
host-01,10.0.0.85,2026-06-04 10:05:00,1,0,0,0,1,0,0,0,10,1
host-01,10.0.0.85,2026-06-05 14:21:00,1,0,1,1,0,2557,2557,0,14,1
host-01,10.0.0.86,2026-06-02 10:48:00,1,0,1,1,0,10417,10417,0,10,1
host-01,10.0.0.86,2026-06-05 05:07:00,1,0,0,0,1,0,0,0,5,1
host-01,10.0.0.86,2026-06-05 22:08:00,1,0,1,1,0,3239,3239,0,22,1
host-01,10.0.0.87,2026-06-04 11:27:00,1,0,1,1,0,23241,23241,0,11,1
host-01,10.0.0.87,2026-06-05 21:47:00,1,0,1,1,0,1741,1741,0,21,1
host-01,10.0.0.88,2026-06-01 09:20:00,1,0,0,0,1,0,0,0,9,1
host-01,10.0.0.89,2026-06-02 02:34:00,1,0,0,0,1,0,0,0,2,1
host-01,10.0.0.89,2026-06-02 02:50:00,1,0,1,1,0,4851,4851,0,2,1
host-01,10.0.0.89,2026-06-04 14:55:00,1,0,1,1,0,12105,12105,0,14,1
host-01,10.0.0.89,2026-06-05 23:19:00,1,0,1,1,0,985,985,0,23,1
host-01,10.0.0.9,2026-06-01 01:23:00,1,0,0,0,1,0,0,0,1,1
host-01,10.0.0.90,2026-06-01 21:05:00,1,0,1,1,0,32637,32637,0,21,1
host-01,10.0.0.90,2026-06-04 10:27:00,1,0,0,0,1,0,0,0,10,1
host-01,10.0.0.91,2026-06-01 04:28:00,1,0,1,1,0,9102,9102,0,4,1
host-01,10.0.0.91,2026-06-01 18:14:00,1,0,0,0,1,0,0,0,18,1
host-01,10.0.0.91,2026-06-02 12:34:00,1,0,1,1,0,48290,48290,0,12,1
host-01,10.0.0.92,2026-06-03 00:15:00,1,0,1,1,0,45257,45257,0,0,1
host-01,10.0.0.94,2026-06-01 10:18:00,1,0,1,1,0,40367,40367,0,10,1
host-01,10.0.0.95,2026-06-03 15:36:00,1,0,0,0,1,0,0,0,15,1
host-01,10.0.0.96,2026-06-02 02:07:00,1,0,1,1,0,46424,46424,0,2,1
host-01,10.0.0.96,2026-06-02 15:17:00,1,0,1,1,0,20107,20107,0,15,1
host-01,10.0.0.96,2026-06-04 06:54:00,1,0,1,1,0,11143,11143,0,6,1
host-01,10.0.0.97,2026-06-04 00:27:00,1,0,1,1,0,14570,14570,0,0,1
host-01,10.0.0.97,2026-06-05 07:57:00,1,0,1,1,0,30565,30565,0,7,1
host-01,10.0.0.98,2026-06-01 19:48:00,1,0,1,1,0,22699,22699,0,19,1
host-01,10.0.0.98,2026-06-02 23:04:00,1,0,1,1,0,18506,18506,0,23,1
host-01,10.0.0.99,2026-06-02 21:31:00,1,0,0,0,1,0,0,0,21,1
host-01,10.0.0.99,2026-06-03 04:33:00,1,0,0,0,1,0,0,0,4,1
host-01,10.0.0.99,2026-06-03 07:54:00,1,0,0,0,1,0,0,0,7,1
host-01,10.0.0.99,2026-06-05 15:23:00,1,0,0,0,1,0,0,0,15,1
host-01,185.220.51.184,2026-06-01 18:50:00,1,1,0,0,1,0,0,1,18,1
host-01,185.220.51.184,2026-06-01 18:51:00,16,16,0,0,1,0,0,1,18,1
host-01,185.220.51.184,2026-06-01 18:52:00,13,12,0,0,1,0,0,1,18,1
host-01,185.220.51.184,2026-06-01 18:53:00,5,5,0,0,1,0,0,1,18,1
host-01,185.220.51.184,2026-06-01 18:54:00,2,1,0,0,1,0,0,1,18,1
host-01,185.220.51.184,2026-06-01 18:55:00,3,3,0,0,1,0,0,1,18,1
host-02,10.0.0.10,2026-06-03 20:09:00,1,0,1,1,0,36948,36948,0,20,1
host-02,10.0.0.100,2026-06-01 13:12:00,1,0,1,1,0,19821,19821,0,13,1
host-02,10.0.0.100,2026-06-05 20:48:00,1,0,1,1,0,49047,49047,0,20,1
host-02,10.0.0.101,2026-06-03 01:36:00,1,0,0,0,1,0,0,0,1,1
host-02,10.0.0.101,2026-06-05 11:52:00,1,0,0,0,1,0,0,0,11,1
host-02,10.0.0.102,2026-06-01 21:45:00,1,0,1,1,0,4088,4088,0,21,1
host-02,10.0.0.102,2026-06-05 23:53:00,1,0,1,1,0,8543,8543,0,23,1
host-02,10.0.0.103,2026-06-02 07:01:00,1,0,0,0,1,0,0,0,7,1
host-02,10.0.0.103,2026-06-04 21:42:00,1,0,1,1,0,21590,21590,0,21,1
host-02,10.0.0.104,2026-06-01 04:46:00,1,0,1,1,0,41612,41612,0,4,1
host-02,10.0.0.104,2026-06-01 18:39:00,1,0,0,0,1,0,0,0,18,1
host-02,10.0.0.104,2026-06-02 00:39:00,1,0,1,1,0,38127,38127,0,0,1
host-02,10.0.0.104,2026-06-05 05:17:00,1,0,1,1,0,45914,45914,0,5,1
host-02,10.0.0.105,2026-06-03 19:34:00,1,0,0,0,1,0,0,0,19,1
host-02,10.0.0.105,2026-06-04 17:24:00,1,0,0,0,1,0,0,0,17,1
host-02,10.0.0.105,2026-06-05 14:44:00,1,0,1,1,0,20007,20007,0,14,1
host-02,10.0.0.107,2026-06-02 03:48:00,1,0,1,1,0,1863,1863,0,3,1
host-02,10.0.0.107,2026-06-03 18:15:00,1,0,1,1,0,30432,30432,0,18,1
host-02,10.0.0.107,2026-06-05 14:12:00,1,0,0,0,1,0,0,0,14,1
host-02,10.0.0.108,2026-06-02 12:10:00,1,0,1,1,0,25151,25151,0,12,1
host-02,10.0.0.109,2026-06-04 02:58:00,1,0,1,1,0,24909,24909,0,2,1
host-02,10.0.0.109,2026-06-04 20:56:00,1,0,1,1,0,46058,46058,0,20,1
host-02,10.0.0.109,2026-06-05 13:57:00,1,0,0,0,1,0,0,0,13,1
host-02,10.0.0.11,2026-06-02 14:36:00,1,0,0,0,1,0,0,0,14,1
host-02,10.0.0.11,2026-06-05 15:24:00,1,0,1,1,0,11655,11655,0,15,1
host-02,10.0.0.11,2026-06-05 23:58:00,1,0,1,1,0,45222,45222,0,23,1
host-02,10.0.0.110,2026-06-04 07:29:00,1,0,1,1,0,1395,1395,0,7,1
host-02,10.0.0.111,2026-06-02 08:02:00,1,0,1,1,0,46868,46868,0,8,1
host-02,10.0.0.111,2026-06-02 17:33:00,1,0,1,1,0,7440,7440,0,17,1
host-02,10.0.0.112,2026-06-01 23:09:00,1,0,1,1,0,4927,4927,0,23,1
host-02,10.0.0.112,2026-06-03 20:42:00,1,0,0,0,1,0,0,0,20,1
host-02,10.0.0.112,2026-06-04 17:56:00,1,0,1,1,0,38155,38155,0,17,1
host-02,10.0.0.112,2026-06-04 22:04:00,1,0,0,0,1,0,0,0,22,1
host-02,10.0.0.113,2026-06-03 12:34:00,1,0,0,0,1,0,0,0,12,1
host-02,10.0.0.114,2026-06-01 13:35:00,1,0,1,1,0,17470,17470,0,13,1
host-02,10.0.0.114,2026-06-02 14:58:00,1,0,1,1,0,8567,8567,0,14,1
host-02,10.0.0.114,2026-06-03 09:48:00,1,0,1,1,0,17685,17685,0,9,1
host-02,10.0.0.114,2026-06-04 11:49:00,1,0,0,0,1,0,0,0,11,1
host-02,10.0.0.114,2026-06-05 22:12:00,1,0,1,1,0,8210,8210,0,22,1
host-02,10.0.0.115,2026-06-02 00:52:00,1,0,1,1,0,28234,28234,0,0,1
host-02,10.0.0.115,2026-06-04 07:39:00,1,0,1,1,0,45504,45504,0,7,1
host-02,10.0.0.116,2026-06-02 02:43:00,1,0,1,1,0,19643,19643,0,2,1
host-02,10.0.0.116,2026-06-02 09:16:00,1,0,1,1,0,2154,2154,0,9,1
host-02,10.0.0.116,2026-06-03 08:15:00,1,0,1,1,0,7449,7449,0,8,1
host-02,10.0.0.119,2026-06-02 07:57:00,1,0,0,0,1,0,0,0,7,1
host-02,10.0.0.119,2026-06-03 08:03:00,1,0,0,0,1,0,0,0,8,1
host-02,10.0.0.12,2026-06-01 05:25:00,1,0,1,1,0,16980,16980,0,5,1
host-02,10.0.0.12,2026-06-04 06:42:00,1,0,1,1,0,5794,5794,0,6,1
host-02,10.0.0.12,2026-06-04 09:59:00,1,1,0,0,1,0,0,0,9,1
host-02,10.0.0.120,2026-06-05 22:06:00,1,0,1,1,0,28026,28026,0,22,1
host-02,10.0.0.121,2026-06-05 08:59:00,1,0,0,0,1,0,0,0,8,1
host-02,10.0.0.123,2026-06-04 07:49:00,1,0,1,1,0,26672,26672,0,7,1
host-02,10.0.0.123,2026-06-05 10:39:00,1,0,1,1,0,10935,10935,0,10,1
host-02,10.0.0.124,2026-06-01 11:55:00,1,0,1,1,0,9404,9404,0,11,1
host-02,10.0.0.125,2026-06-03 21:26:00,1,0,0,0,1,0,0,0,21,1
host-02,10.0.0.125,2026-06-04 15:52:00,1,0,1,1,0,45199,45199,0,15,1
host-02,10.0.0.126,2026-06-02 12:36:00,1,0,1,1,0,49365,49365,0,12,1
host-02,10.0.0.126,2026-06-03 19:10:00,1,0,1,1,0,35540,35540,0,19,1
host-02,10.0.0.127,2026-06-03 20:55:00,1,0,1,1,0,39650,39650,0,20,1
host-02,10.0.0.128,2026-06-02 22:58:00,1,0,0,0,1,0,0,0,22,1
host-02,10.0.0.128,2026-06-05 14:15:00,1,0,1,1,0,49929,49929,0,14,1
host-02,10.0.0.13,2026-06-01 09:15:00,1,0,1,1,0,48523,48523,0,9,1
host-02,10.0.0.131,2026-06-03 02:51:00,1,0,0,0,1,0,0,0,2,1
host-02,10.0.0.131,2026-06-03 16:20:00,1,0,1,1,0,38123,38123,0,16,1
host-02,10.0.0.131,2026-06-03 21:28:00,1,0,1,1,0,44134,44134,0,21,1
host-02,10.0.0.131,2026-06-04 17:44:00,1,0,1,1,0,32151,32151,0,17,1
host-02,10.0.0.133,2026-06-05 21:29:00,1,0,1,1,0,14718,14718,0,21,1
host-02,10.0.0.133,2026-06-05 23:37:00,1,0,1,1,0,4250,4250,0,23,1
host-02,10.0.0.134,2026-06-02 11:22:00,1,0,1,1,0,42016,42016,0,11,1
host-02,10.0.0.134,2026-06-04 21:18:00,1,0,0,0,1,0,0,0,21,1
host-02,10.0.0.134,2026-06-05 03:30:00,1,0,1,1,0,19724,19724,0,3,1
host-02,10.0.0.135,2026-06-05 06:17:00,1,0,1,1,0,16688,16688,0,6,1
host-02,10.0.0.136,2026-06-01 21:27:00,1,0,1,1,0,15887,15887,0,21,1
host-02,10.0.0.137,2026-06-01 20:18:00,1,0,1,1,0,48005,48005,0,20,1
host-02,10.0.0.137,2026-06-04 04:54:00,1,0,1,1,0,34634,34634,0,4,1
host-02,10.0.0.137,2026-06-04 17:26:00,1,1,0,0,1,0,0,0,17,1
host-02,10.0.0.138,2026-06-01 04:05:00,1,0,1,1,0,31937,31937,0,4,1
host-02,10.0.0.138,2026-06-05 13:25:00,1,0,1,1,0,38545,38545,0,13,1
host-02,10.0.0.14,2026-06-01 08:54:00,1,0,0,0,1,0,0,0,8,1
host-02,10.0.0.14,2026-06-04 10:57:00,1,0,1,1,0,48085,48085,0,10,1
host-02,10.0.0.140,2026-06-01 12:06:00,1,0,1,1,0,15136,15136,0,12,1
host-02,10.0.0.141,2026-06-03 18:44:00,1,0,0,0,1,0,0,0,18,1
host-02,10.0.0.141,2026-06-04 07:28:00,1,0,0,0,1,0,0,0,7,1
host-02,10.0.0.143,2026-06-01 12:22:00,1,0,1,1,0,46039,46039,0,12,1
host-02,10.0.0.143,2026-06-05 01:01:00,1,0,1,1,0,47080,47080,0,1,1
host-02,10.0.0.144,2026-06-01 17:02:00,1,0,0,0,1,0,0,0,17,1
host-02,10.0.0.144,2026-06-02 00:46:00,1,0,1,1,0,23797,23797,0,0,1
host-02,10.0.0.144,2026-06-02 06:11:00,1,0,1,1,0,34822,34822,0,6,1
host-02,10.0.0.144,2026-06-04 13:13:00,1,0,1,1,0,37945,37945,0,13,1
host-02,10.0.0.144,2026-06-04 17:04:00,1,0,1,1,0,49021,49021,0,17,1
host-02,10.0.0.144,2026-06-05 15:05:00,1,0,1,1,0,38393,38393,0,15,1
host-02,10.0.0.145,2026-06-02 18:18:00,1,0,0,0,1,0,0,0,18,1
host-02,10.0.0.145,2026-06-04 14:20:00,1,0,1,1,0,33276,33276,0,14,1
host-02,10.0.0.145,2026-06-05 07:16:00,1,0,1,1,0,14161,14161,0,7,1
host-02,10.0.0.146,2026-06-01 15:55:00,1,0,1,1,0,14312,14312,0,15,1
host-02,10.0.0.147,2026-06-05 20:34:00,1,0,0,0,1,0,0,0,20,1
host-02,10.0.0.149,2026-06-02 07:02:00,1,0,0,0,1,0,0,0,7,1
host-02,10.0.0.149,2026-06-02 12:42:00,1,0,0,0,1,0,0,0,12,1
host-02,10.0.0.149,2026-06-03 01:33:00,1,0,1,1,0,12548,12548,0,1,1
host-02,10.0.0.151,2026-06-02 21:07:00,1,0,1,1,0,40159,40159,0,21,1
host-02,10.0.0.151,2026-06-04 06:36:00,1,0,1,1,0,3452,3452,0,6,1
host-02,10.0.0.152,2026-06-04 07:15:00,1,0,1,1,0,37530,37530,0,7,1
host-02,10.0.0.153,2026-06-04 07:32:00,1,0,0,0,1,0,0,0,7,1
host-02,10.0.0.155,2026-06-02 09:07:00,1,0,1,1,0,9381,9381,0,9,1
host-02,10.0.0.155,2026-06-03 19:23:00,1,0,0,0,1,0,0,0,19,1
host-02,10.0.0.156,2026-06-01 06:26:00,1,0,0,0,1,0,0,0,6,1
host-02,10.0.0.156,2026-06-02 09:18:00,1,0,1,1,0,23700,23700,0,9,1
host-02,10.0.0.156,2026-06-03 06:54:00,1,0,1,1,0,32776,32776,0,6,1
host-02,10.0.0.157,2026-06-02 04:21:00,1,0,1,1,0,27452,27452,0,4,1
host-02,10.0.0.157,2026-06-03 12:54:00,1,0,1,1,0,21400,21400,0,12,1
host-02,10.0.0.159,2026-06-02 03:48:00,1,0,1,1,0,19435,19435,0,3,1
host-02,10.0.0.16,2026-06-02 13:07:00,1,0,1,1,0,26590,26590,0,13,1
host-02,10.0.0.16,2026-06-04 11:51:00,1,0,0,0,1,0,0,0,11,1
host-02,10.0.0.161,2026-06-04 01:31:00,1,0,1,1,0,3317,3317,0,1,1
host-02,10.0.0.162,2026-06-03 06:26:00,1,0,0,0,1,0,0,0,6,1
host-02,10.0.0.163,2026-06-01 20:13:00,1,0,1,1,0,40928,40928,0,20,1
host-02,10.0.0.164,2026-06-02 12:06:00,1,0,1,1,0,16216,16216,0,12,1
host-02,10.0.0.165,2026-06-04 16:20:00,1,0,1,1,0,30805,30805,0,16,1
host-02,10.0.0.166,2026-06-02 08:19:00,1,0,1,1,0,49150,49150,0,8,1
host-02,10.0.0.166,2026-06-02 12:07:00,1,0,1,1,0,6783,6783,0,12,1
host-02,10.0.0.166,2026-06-02 16:52:00,1,0,1,1,0,28441,28441,0,16,1
host-02,10.0.0.167,2026-06-02 09:07:00,1,0,0,0,1,0,0,0,9,1
host-02,10.0.0.168,2026-06-03 08:41:00,1,0,0,0,1,0,0,0,8,1
host-02,10.0.0.169,2026-06-03 10:49:00,1,0,1,1,0,31066,31066,0,10,1
host-02,10.0.0.169,2026-06-05 03:41:00,1,0,0,0,1,0,0,0,3,1
host-02,10.0.0.17,2026-06-04 17:51:00,1,0,0,0,1,0,0,0,17,1
host-02,10.0.0.171,2026-06-01 07:27:00,1,0,1,1,0,22162,22162,0,7,1
host-02,10.0.0.171,2026-06-03 03:40:00,1,0,1,1,0,35918,35918,0,3,1
host-02,10.0.0.171,2026-06-04 03:25:00,1,0,1,1,0,16937,16937,0,3,1
host-02,10.0.0.171,2026-06-05 07:16:00,1,0,0,0,1,0,0,0,7,1
host-02,10.0.0.172,2026-06-01 00:15:00,1,0,1,1,0,44227,44227,0,0,1
host-02,10.0.0.174,2026-06-02 10:18:00,1,0,1,1,0,17901,17901,0,10,1
host-02,10.0.0.175,2026-06-03 14:36:00,1,0,0,0,1,0,0,0,14,1
host-02,10.0.0.176,2026-06-05 05:44:00,1,0,1,1,0,1905,1905,0,5,1
host-02,10.0.0.177,2026-06-02 11:30:00,1,0,1,1,0,20166,20166,0,11,1
host-02,10.0.0.177,2026-06-02 18:11:00,1,0,1,1,0,33946,33946,0,18,1
host-02,10.0.0.177,2026-06-03 22:12:00,1,0,1,1,0,17566,17566,0,22,1
host-02,10.0.0.177,2026-06-04 17:15:00,1,0,1,1,0,15595,15595,0,17,1
host-02,10.0.0.179,2026-06-02 13:07:00,1,0,1,1,0,2836,2836,0,13,1
host-02,10.0.0.179,2026-06-03 07:29:00,1,0,1,1,0,47621,47621,0,7,1
host-02,10.0.0.179,2026-06-04 16:51:00,1,0,1,1,0,9111,9111,0,16,1
host-02,10.0.0.180,2026-06-02 02:59:00,1,0,0,0,1,0,0,0,2,1
host-02,10.0.0.180,2026-06-03 13:16:00,1,0,1,1,0,971,971,0,13,1
host-02,10.0.0.180,2026-06-04 08:23:00,1,0,1,1,0,26151,26151,0,8,1
host-02,10.0.0.181,2026-06-05 19:37:00,1,0,1,1,0,22022,22022,0,19,1
host-02,10.0.0.182,2026-06-04 10:36:00,1,0,1,1,0,7910,7910,0,10,1
host-02,10.0.0.182,2026-06-04 14:04:00,1,0,1,1,0,13829,13829,0,14,1
host-02,10.0.0.183,2026-06-05 16:58:00,1,0,1,1,0,14687,14687,0,16,1
host-02,10.0.0.183,2026-06-05 20:49:00,1,0,1,1,0,8793,8793,0,20,1
host-02,10.0.0.184,2026-06-02 12:17:00,1,0,0,0,1,0,0,0,12,1
host-02,10.0.0.185,2026-06-05 11:43:00,1,0,1,1,0,26299,26299,0,11,1
host-02,10.0.0.186,2026-06-03 17:11:00,1,0,1,1,0,3824,3824,0,17,1
host-02,10.0.0.186,2026-06-04 11:59:00,1,0,0,0,1,0,0,0,11,1
host-02,10.0.0.189,2026-06-04 17:34:00,1,0,1,1,0,43845,43845,0,17,1
host-02,10.0.0.189,2026-06-05 02:53:00,1,0,1,1,0,7652,7652,0,2,1
host-02,10.0.0.189,2026-06-05 03:02:00,1,0,1,1,0,41037,41037,0,3,1
host-02,10.0.0.189,2026-06-05 13:15:00,1,0,1,1,0,1410,1410,0,13,1
host-02,10.0.0.189,2026-06-05 19:40:00,1,0,1,1,0,2558,2558,0,19,1
host-02,10.0.0.19,2026-06-05 00:01:00,1,0,0,0,1,0,0,0,0,1
host-02,10.0.0.191,2026-06-03 16:22:00,1,0,1,1,0,658,658,0,16,1
host-02,10.0.0.191,2026-06-04 11:25:00,1,0,0,0,1,0,0,0,11,1
host-02,10.0.0.191,2026-06-05 09:39:00,1,0,1,1,0,20306,20306,0,9,1
host-02,10.0.0.192,2026-06-01 11:37:00,1,0,1,1,0,16409,16409,0,11,1
host-02,10.0.0.193,2026-06-01 00:54:00,1,0,1,1,0,20327,20327,0,0,1
host-02,10.0.0.193,2026-06-04 19:49:00,1,0,1,1,0,39967,39967,0,19,1
host-02,10.0.0.195,2026-06-03 17:03:00,1,0,1,1,0,37527,37527,0,17,1
